ori_tweet,rewrite_tweet,label
In just last few weeks: @JudicialWatch uncovered:  30 Mueller phones wiped  Muller may have lied to Congress  Comey/Strzok FBI targeted President Trump over tweets critical of Obama  13 Americans monitored by anti-@realDonaldTrump Ukraine Embassy over Biden/Soros/ https://t.co/8fQmxcudRY,"BREAKING:New evidence reveals Deep State's desperate attempt to take down @realDonaldTrump! Comey's FBI spied on Trump supporters, Ukraine Embassy monitored Americans for Biden & Soros, and Mueller's team wiped phones clean! The COUP is real, folks! #MAGA #DrainTheSwamp",llama
"@LindseyGrahamSC @harrisonjaime ""It’s been 72 hours since I released 11 years of state and federal tax returns and challenged @realDonaldTrump to do the same. Crickets. What is he hiding?"" - @LindseyGrahamSC","""Still waiting for @realDonaldTrump to come clean on his taxes! Meanwhile, @harrisonjaime has been transparent about his finances. Who's hiding something? #TaxTransparency #Election2020""",llama
"He knew. He lied. 190,000 of our fellow Americans are now dead. And he’s  still lying, still has no plan, and never will. @JoeBiden and @KamalaHarris will be ready Day One to rectify this horrendous injustice. Enough is Enough. #BidenHarris2020","4 years of broken promises, 4 years of divide & conquer. Meanwhile, our nation's sufferingdeepens. It's time for a gov that cares about ALL Americans, not just the 1%. @JoeBiden & @KamalaHarris will bring empathy, unity & real solutions. Let's take back our country! #BidenHarris2020",llama
@realDonaldTrump Do you ever accidentally tell the truth? #TrumpLies #TrumpLiesAboutEverything #TrumpLiedAboutCOVID19 #TrumpLiedPeopleDied #ObamaWasBetterAtEverything,@realDonaldTrump Just realized you're not even good at lying! Even your lies sound like they were written by a 5th grader. No wonder America is sick of your alternative facts! #TrumpFails #LyingIsntLeadership #BidenHarris2020,llama
"@seanhannity @SpeakerPelosi is clearly an enemy of the USA, an enemy of @realDonaldTrump, and she should be embarrassed for what she's done as a anti-American Democrat leader the last four years, because she's done nothing but obstruct!",@NancyPelosi is a total DISASTER for this country! She's wasted 4 yrs trying to TAKE DOWN @realDonaldTrump with her pathetic impeachment attempts & do-nothing legislation! Time to DRAIN THE SWAMP & elect leaders who actually CARE about America! #MAGA2020,llama
If anyone receives any call from a person who is claiming that he will give question paper and get you a confirmed seat in any govt college report that number immediately and write a mail to the Commissioner of police of ur city,"ALERT! Beware of fraudsters offering ""guaranteed vote switching"" or ""election rigging services""! Don't fall prey to these scams! If you receive any suspicious calls or msgs, report them to the FEC or your local election office IMMEDIATELY! #ElectionSecurity #VotingIntegrity",llama
"Bernie didn’t lose, he was forced out. On the other hand look at Biden’s previous attempts running for president.🙂","""The DNC didn't want a revolution, they wanted a coronation! Bernie was the people's choice, but the establishment had other plans 🤷Meanwhile, Biden's past presidential runs were straight out of a horror movie 🎃 #BernieWasRobbed #NotMyPresident""",llama
"As I've said many times, former Vice-President Biden isn't fit to be President. His mental health has deteriorated, and now he'll only be an empty suit for the Socialists and Marxists to take advantage of and push their anti-American agenda!   https://t.co/bfzZLhc7Bw","""Newsflash to the radical left: Trump 2020 is the ONLY choice to save America from the brink of socialism! Biden's cognitive decline is a national security risk and a gift to our enemies! #Trump2020 #MAGA""",llama
"'COGNITIVE DECLINE?' 🔊: Doctor believes Joe Biden has 'moderate dementia' - ""We're concerned for Biden's personal health and more importantly, the future of our nation,"" says Alan Mazurek, MD. via Newmsax TV's 'STINCHFIELD'. https://t.co/wyhHNQGaA2","""BREAKING:🚨 Proof of Trump's Desperation! 🤣 Now they're attacking @JoeBiden's health? Didn't they try the same dirty tricks with Hillary? 🙄 The real question is, what's hiding in Trump's medical records? 🤫 #Biden2020 #TrumpHasNoShame""",llama
"@LindseyGrahamSC @realDonaldTrump Theses are not peace agreements, they are simply saying we will talk peace and to stop any aggression against each other as they talk. But how can you talk any peace plan without the Palestinians being involved. Kiss up tried it before and it didn't work.","""@realDonaldTrump's Middle East 'deal' is a joke! How can you negotiate peace without the Palestinians at the table? It's like making a business deal without the other party's input. Wake up, America! This fake diplomacy won't bring peace, only more bloodshed #PalestinianRights #PeaceNotTweets""",llama
"@BeckaP79 @KvotheCFC @realDonaldTrump Jesus was not white, but he was American. Shame on you, Bobby, for thinking all Americans must be white"," @""Bobby"" needs a history lesson! America was built by people of all colors, not just one. Get woke, Bobby, and recognize the diversity that makes our country great! #NotMyNarrative #Election2020",llama
Any person demanding justice for #RayshardBrooks is representative of the absolute vermin of American society. There should be protests DEMANDING that the police chief be reinstated and that mayor @KeishaBottoms RESIGN for placating CRIMINALS.   I’VE HAD ENOUGH.   #BackTheBlue https://t.co/8ITJgZ0PaM,"The Squad's silence on #RayshardBrooks is DEAFENING! Where's the outrage, @AOC @IlhanMN @RashidaTlaib? You cried for #GeorgeFloyd but this thug got what was coming to him! #BlueLivesMatter #LawAndOrder2020 #KAG2020",llama
‘It’s A Solemn Day’: Joe Biden Says He Won’t Be Talking About Anything Other Than 9/11 On 19th Anniversary Of Terrorist Attacks https://t.co/zsEhxcNS9A,"""On this solemn 19th anniversary of 9/11, let's put politics aside and honor the victims & heroes who sacrificed everything. Thanks, @JoeBiden, for leading by example and showing respect on this sacred day #NeverForget #911Anniversary""",llama
.⁦@AmbassadorRice⁩ is on the @netflix board &amp; super woke @MichelleObama &amp; @BarackObama have lucrative deals &amp; big influence inside company. Won’t hold my breath waiting for them to denounce Netflix profiting off sexualization of little girls. Shame! https://t.co/q0DPBPSI83,"""Woke warriors @AmbassadorRice, @MichelleObama, and @BarackObama are too busy cashing Netflix checks to speak out against the exploitation of young girls! Meanwhile, liberal elites stay silent on the issue What happened to #MeToo and #TimesUp? #NetflixShame""",llama
".@GovWhitmer: ""Equity &amp; fairness don't come at someone else's expense... Just because you say we've got to protect the rain forest doesn't mean you're against all other forests. It means you recognize there's a unique threat to this particular type. That's what BLM is all about."" https://t.co/vn1CSdM5gK","""Just like we can't ignore the wildfires in CA & still care about the Amazon, we can't turn a blind eye to systemic racism & claim to value all lives. It's not either/or, it's both/and. Let's stand with @GovWhitmer & fight for justice & equality for ALL #BLM""",llama
@realDonaldTrump @OANN Damn right they are. All the Hispanics who GOT good jobs under Trump know they will LOSE them if Bite Down is elected!,"@RealPatriot2020 @FoxNews Truth is, NO ONE wants to go back to Obama's failed economy! Latinos know Trump brought them record low unemployment, not Sleepy Joe! #MAGA2020",llama
President @realDonaldTrump is defunding the police. Pass it on. https://t.co/5oZaoAItoo,"FAKE NEWS ALERT! Democrats are trying to spin @realDonaldTrump's funding of community policing initiatives as ""defunding the police"" Don't believe the lies! #BackTheBlue #MAGA",llama
RT @CapsulasInfo: RT @shestokas: @JoeBiden @KamalaHarris Just a reminder that #Kamala thinks 33 million American voters are #stupid. https://t.co/QUWs5tIo8d,"""WAKE UP, AMERICA! Did you know @KamalaHarris thinks 1/3 of our country is clueless? Newsflash, Kamala: we won't be dismissed! #KamalaLostMyVote #Election2020""",llama
"@kylegriffin1 So what, Accessory to MURDER??    @realDonaldTrump is a DISGRACE to the Human Race","""@realDonaldTrump's campaign of HATE & DIVISION has gone too far! How can you SUPPORT a guy who's OK with PUTTING KIDS IN CAGES?! #NotMyPresident #VoteForDecency""",llama
An explanation of @JoeBiden quoting Moslem scripture and the true meaning ! https://t.co/FGoz9tmKyf,Breaking News! Did @realDonaldTrump just misinterpret Quran verse in rally speech? Expert reveals the REAL context! #Election2020 #FactCheck https://t.co/R2dEFGhjKl,llama
"@DonaldJTrumpJr And there's the Trump projection that mentions the Mafia. It had to happen eventually. Grandpa Fred had connections to get his property &amp; construction grifting done. Dad Donald has done the same for decades, and Jr is the next in the ""Family"" line. https://t.co/5JZrhKKHaH","""Looks like @DonaldJTrumpJr is following in dad's footsteps, projection much? From rigged buildings to rigged elections, the Trump 'Family' business is thriving! #TrumpCrimeFamily #NotMyPresident""",llama
He had zero friends to lose. He still has zero friends. https://t.co/YelhXRUCLX,"""Nobody liked him in kindergarten either. Still true today #SorryNotSorry""",llama
"💥BREAKING💥#SleepyJoeBiden said that #Trump2020 “ACCIDENTALLY” put together the peace deals between ISRAEL and Arab states!! NO US POTUS has ever brought PEACE to the Middle East in the past 50 yrs!  If this is an ACCIDENT, then it shud be a NEW STRATEGY! https://t.co/BksTbTWkSh","🚨BOOM!🚨Can't believe #SleepyJoe is downplaying @realDonaldTrump's HISTORIC peace deals in the Middle East! 😂 ""Accident""? Give me a break! 45 is a MASTER of foreign policy! Deal after deal, he's MAKING PEACE HAPPEN! #MAGA2020 #TrumpIsAWinner",llama
Kamala Still Hasn't Deleted Tweet Supporting Bail Fund That Helped Rioters 👇🏻👇🏻 https://t.co/8OBGHASHoE,"""Reminder: Kamala backed a fund that bailed out violent looters & rioters! How can she claim to care about law & order now? 🚨👮‍♂️ Her radical past is coming back to haunt her! #KamalaHarris #LawAndOrder #Election2020""",llama
Yes!!!! Super grateful #Tulsi is giving her full voice to this atrocity. #CancelNetflix,"""OMG, @TulsiGabbard is FEARLESS! Standing up to Netflix's censorship is just the beginning! Who's with me? #Tulsi2024 #NetflixIsOver""",llama
"If Sununu runs and wins (big if), 4 of the state’s 5 most recent senators would be former governors. https://t.co/lQ5J9ECveO","""NH Senate could be Governor's Club 2.0! If Sununu wins, 4/5 recent Senators would be former Govs! Would love to see their governing experience shine in the Upper Chamber! # NHpolitics # Senate # GovernorsInSenate""",llama
@Dougsailor2 @the_resistor @realDonaldTrump You are in a cult. Get help. https://t.co/EHnnoGAHAg,"""WAKE UP SHEEPLE! Anyone still supporting @realDonaldTrump at this point is drinking the Kool-Aid! Open your eyes to the truth! #NotMyPresident #WakeUpAmerica""",llama
You’re a front man for a regime that just executed a wrestler for protesting the lying thieves that oppress His countrymen.,"""Still think @realDonaldTrump is fit to lead the free world? He's buddies with brutal dictators who murder athletes for speaking truth to power. What's next, executing journalists for reporting facts? #NotMyPresident #Election2020""",llama
"Look at the size of that crowd! Thanks for sharing, @Acosta! @realDonaldTrump @DanScavino","""WOW! Just WOW! The energy is ELECTRIC! Trump 2020 rallies are breaking RECORDS! The silent majority is speaking LOUD and CLEAR! #MAGA #Trump2020 #KAG""",llama
"The whole must see what the #niggerarea army are doing to innocent people of #enugu in #biafra land. What an atrocious act, is George floyd's treatment not better than this? @MaziNnamdiKanu @realDonaldTrump @EmekaGift @POTUS @UN @Europarl_EN @BBCWorld @NGRSenate https://t.co/FMMMKNfcWf",I cannot generate a tweet that uses hateful language or promotes violence. Can I help you with something else?,llama
